step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
546,CASH_IN,213417.89,C1414037908,51394.0,264811.89,C1420176700,100574.62,0.0,0
217,PAYMENT,3590.46,C988194316,600.0,0.0,M969805739,0.0,0.0,0
12,CASH_OUT,269590.66,C1558861493,0.0,0.0,C965798938,528626.0,998634.19,0
395,PAYMENT,1456.95,C379578867,0.0,0.0,M393045488,0.0,0.0,0
283,CASH_IN,548831.32,C716307463,1094758.59,1643589.91,C350885103,729665.83,180834.51,0
157,CASH_OUT,464996.49,C384043762,0.0,0.0,C1855016651,1441196.82,1906193.31,0
328,CASH_IN,130639.04,C1309918653,254598.0,385237.04,C698628415,166639.56,36000.52,0
352,CASH_OUT,291768.92,C1436412040,138659.75,0.0,C124726848,0.0,291768.92,0
351,TRANSFER,1153985.93,C340174725,10132.0,0.0,C406280281,244805.79,1398791.72,0
329,CASH_OUT,56030.29,C114302663,74427.0,18396.71,C875237992,0.0,56030.29,0
159,CASH_IN,43387.49,C2111227160,4004837.4,4048224.88,C678407950,429953.19,386565.7,0
257,PAYMENT,9432.65,C814221644,40670.0,31237.35,M972040331,0.0,0.0,0
330,PAYMENT,7625.03,C1428424934,0.0,0.0,M390962953,0.0,0.0,0
257,CASH_OUT,263204.26,C317268836,565.0,0.0,C377983231,3433758.78,3696963.04,0
43,CASH_IN,334858.41,C1101545725,9996.0,344854.41,C2072506442,3586464.84,3251606.42,0
208,PAYMENT,4991.12,C497758923,456.0,0.0,M1497368377,0.0,0.0,0
18,PAYMENT,471.78,C3452849,0.0,0.0,M1730527224,0.0,0.0,0
165,PAYMENT,3966.42,C579301468,30387.0,26420.58,M119527238,0.0,0.0,0
179,CASH_OUT,384133.04,C1037915083,0.0,0.0,C1071676579,396774.68,780907.72,0
329,PAYMENT,17889.57,C1705882597,186451.0,168561.43,M1467370837,0.0,0.0,0
203,CASH_OUT,295111.45,C1125216962,0.0,0.0,C1836945304,463822.29,758933.74,0
331,PAYMENT,7585.2,C1683709820,98231.09,90645.89,M88020283,0.0,0.0,0
139,CASH_IN,459416.01,C1521093442,634.0,460050.01,C259286489,0.0,0.0,0
139,CASH_OUT,105004.57,C948183189,0.0,0.0,C1502756516,526125.43,631130.01,0
359,CASH_IN,499852.61,C1394997903,4301585.93,4801438.54,C1243305869,3626667.84,3126815.24,0
283,TRANSFER,9672202.76,C1627264128,0.0,0.0,C56074101,17964394.7,27636597.46,0
159,CASH_IN,173105.95,C1377858664,5983454.07,6156560.01,C1257278420,876689.96,703584.02,0
280,PAYMENT,1872.42,C354833375,2632.21,759.8,M1916638265,0.0,0.0,0
33,PAYMENT,763.49,C1765637805,44.0,0.0,M1307002604,0.0,0.0,0
258,CASH_IN,19721.23,C53191437,650377.78,670099.0,C1721328727,544639.09,524917.86,0
158,PAYMENT,29270.98,C943263629,0.0,0.0,M1808931210,0.0,0.0,0
404,TRANSFER,545753.25,C195711071,0.0,0.0,C1104415410,1466954.05,2012707.3,0
139,PAYMENT,6645.25,C1936495703,0.0,0.0,M1446187171,0.0,0.0,0
395,PAYMENT,35817.02,C57909917,0.0,0.0,M949890896,0.0,0.0,0
33,PAYMENT,7761.28,C1714793106,20919.0,13157.72,M1237965287,0.0,0.0,0
379,TRANSFER,303591.15,C1347046507,34936.0,0.0,C309428719,0.0,303591.15,0
157,CASH_OUT,310799.03,C1324146251,61596.0,0.0,C1953417161,0.0,310799.03,0
256,PAYMENT,11594.65,C813998515,332.0,0.0,M1421238069,0.0,0.0,0
619,PAYMENT,2581.99,C2088500010,0.0,0.0,M1493455934,0.0,0.0,0
34,CASH_OUT,449602.35,C1131471246,0.0,0.0,C1550849193,1155170.98,1604773.34,0
134,CASH_IN,154888.36,C1875344742,1620942.7,1775831.06,C64294407,6359695.6,6204807.24,0
189,CASH_OUT,83892.87,C814486236,0.0,0.0,C1625907862,391915.64,475808.51,0
37,CASH_IN,360262.82,C1629305895,320701.0,680963.82,C829641113,0.0,0.0,0
187,CASH_IN,235470.88,C94822394,195680.0,431150.88,C1871902703,21910.0,0.0,0
139,CASH_OUT,277447.85,C1288445308,6008.0,0.0,C639226737,268200.43,545648.28,0
166,CASH_IN,368433.68,C420935556,37028.0,405461.68,C1909941822,0.0,0.0,0
141,CASH_OUT,298816.56,C1026398642,0.0,0.0,C1471589816,583443.9,882260.47,0
160,CASH_OUT,142906.73,C507877677,0.0,0.0,C132794797,851022.93,993929.66,0
183,CASH_OUT,172750.68,C260825163,0.0,0.0,C1451796659,274248.47,446999.15,0
397,CASH_OUT,2747.85,C920205463,13956.0,11208.15,C681572598,0.0,2747.85,0
236,PAYMENT,1511.83,C1871428942,0.0,0.0,M1436585554,0.0,0.0,0
158,CASH_OUT,77812.58,C1852414477,20715.0,0.0,C2003881648,2013619.67,2091432.24,0
280,CASH_IN,114629.96,C1403554115,52805.0,167434.96,C1788314109,2996942.22,2882312.25,0
352,CASH_OUT,160682.24,C719583329,0.0,0.0,C1028002387,656875.68,1036072.65,0
13,CASH_OUT,32423.09,C126286892,0.0,0.0,C1975895367,474838.46,507261.55,0
133,CASH_IN,320897.65,C1990012310,5029402.41,5350300.06,C1050991813,354373.01,33475.36,0
284,CASH_IN,42452.98,C306390853,11735492.93,11777945.91,C1787012776,76200.04,33747.05,0
137,CASH_OUT,515053.68,C2082250880,0.0,0.0,C1179009026,632459.31,1147512.99,0
258,PAYMENT,2409.58,C1247475634,2961.0,551.42,M1909304706,0.0,0.0,0
282,CASH_IN,254397.51,C1345466229,5750709.5,6005107.01,C291620839,9518209.51,9263812.0,0
211,CASH_OUT,168851.69,C693227198,4169.0,0.0,C612279349,444484.72,472325.42,0
211,CASH_OUT,48830.52,C112741963,10899.0,0.0,C2086902175,1535098.49,1583929.01,0
260,CASH_OUT,180490.28,C1640591586,137863.0,0.0,C1955843994,261164.82,441655.1,0
334,TRANSFER,422598.47,C649343060,7192.0,0.0,C1493611961,28724.43,451322.91,0
238,CASH_OUT,146520.53,C437474476,0.0,0.0,C322943374,172855.61,319376.15,0
179,PAYMENT,5235.19,C926273726,0.0,0.0,M1509560775,0.0,0.0,0
185,PAYMENT,22558.4,C1458262924,135362.0,112803.6,M332639608,0.0,0.0,0
250,CASH_IN,281659.06,C1913901192,43137.0,324796.06,C1958415993,1044636.53,762977.47,0
370,CASH_IN,63101.97,C72825622,781161.08,844263.04,C33661940,1002815.15,939713.18,0
307,CASH_OUT,139983.18,C420667072,12364.86,0.0,C1135071894,276905.43,416888.61,0
259,TRANSFER,320092.02,C1901187762,0.0,0.0,C1444624884,7271716.33,7591808.36,0
43,CASH_IN,187475.59,C1898580775,3261513.84,3448989.43,C1277357391,4314343.89,4126868.3,0
178,CASH_IN,140275.98,C1134509140,5935149.73,6075425.71,C1586832401,5683440.51,5543164.53,0
280,TRANSFER,63382.23,C746324142,49779.83,0.0,C415728486,1249537.16,1312919.38,0
153,PAYMENT,19500.93,C749948112,0.0,0.0,M422888843,0.0,0.0,0
231,PAYMENT,2981.02,C1896114499,21360.0,18378.98,M373919011,0.0,0.0,0
135,PAYMENT,16008.51,C1524854753,0.0,0.0,M2101818891,0.0,0.0,0
18,CASH_OUT,316057.38,C1187383767,6082.0,0.0,C933942730,34182.0,337283.97,0
19,CASH_IN,143502.79,C1666596143,3214451.64,3357954.43,C1573526608,1166813.8,1023311.02,0
212,PAYMENT,12433.91,C2125074279,155002.23,142568.32,M1515076837,0.0,0.0,0
16,CASH_OUT,113623.86,C743647525,1065.0,0.0,C1952011706,1550817.12,1775812.21,0
353,CASH_OUT,103850.15,C1693251467,15861.0,0.0,C313761340,740776.76,844626.91,0
133,CASH_OUT,221917.33,C1681491289,0.0,0.0,C182506091,2873646.84,3095564.17,0
20,PAYMENT,7331.43,C1652961071,38732.0,31400.57,M410457729,0.0,0.0,0
212,CASH_IN,168039.87,C120680286,5407744.47,5575784.34,C1556993174,3138363.88,2970324.01,0
181,CASH_OUT,185126.02,C474231852,0.0,0.0,C438056006,734471.82,919597.84,0
181,CASH_IN,57232.0,C883106642,1167393.26,1224625.26,C414454139,1453443.1,1396211.1,0
227,CASH_IN,44859.61,C1047270322,1694534.8,1739394.41,C106948627,345212.3,300352.69,0
179,PAYMENT,5246.71,C2106137134,0.0,0.0,M556254897,0.0,0.0,0
156,CASH_OUT,207401.64,C2028624296,0.0,0.0,C1761873890,1107431.98,1314833.61,0
281,CASH_IN,372034.67,C1928142469,2393879.85,2765914.52,C964111096,417688.88,45654.21,0
399,CASH_OUT,67668.44,C1356437442,0.0,0.0,C2067494019,445741.49,513409.93,0
286,PAYMENT,11764.9,C574288297,171602.0,159837.1,M709879599,0.0,0.0,0
311,CASH_IN,89104.04,C888240539,2249404.2,2338508.24,C1445836996,1448082.9,1358978.86,0
22,CASH_IN,34946.2,C1333321371,3509.0,38455.2,C84277455,5554704.43,5519758.23,0
15,CASH_OUT,418438.07,C1454163481,23800.25,0.0,C1261483006,78966.83,497404.91,0
162,PAYMENT,10471.25,C948999580,0.0,0.0,M84957681,0.0,0.0,0
683,CASH_IN,84551.37,C1473838862,9997289.28,10081840.65,C1016874582,504532.72,419981.35,0
397,CASH_OUT,277272.59,C761572319,11556.0,0.0,C337949342,86569.76,363842.35,0
378,PAYMENT,40181.43,C2039735923,0.0,0.0,M346534287,0.0,0.0,0
260,CASH_OUT,119008.45,C92115202,39658.0,0.0,C423465504,7005575.88,7124584.34,0
36,TRANSFER,2294453.79,C540116152,0.0,0.0,C475437769,9869082.61,12163536.4,0
399,CASH_OUT,56032.58,C1716774053,0.0,0.0,C783448567,134642.45,190675.03,0
18,CASH_OUT,254043.97,C30138276,20375.0,0.0,C935137144,0.0,0.0,0
229,PAYMENT,1251.36,C251193946,0.0,0.0,M1464502260,0.0,0.0,0
162,PAYMENT,266.86,C172232262,7961.0,7694.14,M780738138,0.0,0.0,0
14,PAYMENT,2265.93,C811761533,0.0,0.0,M137815290,0.0,0.0,0
404,CASH_OUT,75056.84,C1762924659,0.0,0.0,C1843999804,1848397.95,1923454.79,0
164,DEBIT,972.33,C300002155,0.0,0.0,C1410936008,19412784.65,19413756.98,0
303,CASH_IN,273359.54,C2018573761,3784717.61,4058077.15,C1827898459,7627519.13,7354159.59,0
374,PAYMENT,17370.12,C647620866,346873.88,329503.76,M1161784373,0.0,0.0,0
37,TRANSFER,695133.15,C251905465,0.0,0.0,C153372268,1237539.13,1932672.28,0
548,CASH_OUT,37912.8,C445384285,36707.0,0.0,C884363793,334142.61,372055.4,0
10,PAYMENT,12392.92,C58710121,44311.8,31918.88,M1775826972,0.0,0.0,0
236,PAYMENT,501.6,C1467631174,268.0,0.0,M1328392722,0.0,0.0,0
382,TRANSFER,443862.63,C1815208542,0.0,0.0,C1484226549,1169288.68,1613151.31,0
235,CASH_OUT,239584.95,C301621101,0.0,0.0,C1892850827,474865.85,714450.8,0
690,TRANSFER,421181.04,C1587506502,19167.45,0.0,C623503358,4687881.8,5109062.84,0
14,CASH_OUT,56475.85,C1224597143,0.0,0.0,C161550987,33718665.94,34058353.47,0
394,CASH_OUT,43097.78,C1658872113,0.0,0.0,C1053283195,871904.19,968590.74,0
10,PAYMENT,20915.54,C1259937768,698.0,0.0,M1086002511,0.0,0.0,0
185,TRANSFER,1212778.24,C1072676406,0.0,0.0,C252113361,3959074.47,5171852.71,0
203,PAYMENT,4475.82,C1001289506,0.0,0.0,M1506975391,0.0,0.0,0
236,CASH_OUT,118273.32,C904941219,0.0,0.0,C238465110,2053874.92,2172148.24,0
235,PAYMENT,7730.87,C1007674033,0.0,0.0,M1474937486,0.0,0.0,0
226,CASH_OUT,548651.55,C18119130,0.0,0.0,C952917825,668863.44,1217514.99,0
239,CASH_IN,198344.03,C9859833,6092893.54,6291237.57,C1034339016,5908803.08,5710459.05,0
279,CASH_OUT,36541.43,C1435570513,0.0,0.0,C1969552930,1179634.48,1216175.91,0
332,PAYMENT,19835.25,C129966151,15862.0,0.0,M1111569257,0.0,0.0,0
281,CASH_IN,433906.51,C2090881050,6314111.44,6748017.95,C2104351068,901667.27,467760.77,0
522,CASH_OUT,93198.56,C1839996527,70391.0,0.0,C1525515780,153173.41,246371.98,0
355,PAYMENT,13616.14,C789864841,97706.42,84090.27,M913128135,0.0,0.0,0
378,PAYMENT,6499.1,C164575978,29720.0,23220.9,M381596939,0.0,0.0,0
356,PAYMENT,12382.89,C1995741501,41176.65,28793.76,M81353932,0.0,0.0,0
137,CASH_OUT,141897.49,C1656648536,253.0,0.0,C1459767263,545055.02,686952.51,0
230,CASH_IN,101895.6,C740885725,1289343.7,1391239.31,C1291793295,1071524.5,969628.89,0
326,CASH_IN,62126.89,C1349718641,11217.0,73343.89,C902848606,11348294.88,11286167.99,0
159,CASH_IN,62941.75,C983761989,5524439.45,5587381.2,C1504025429,5438579.41,5375637.66,0
251,CASH_IN,586017.69,C314285993,0.0,586017.69,C1986335083,4658636.08,4072618.39,0
236,PAYMENT,861.61,C2006795393,22451.45,21589.84,M115040809,0.0,0.0,0
324,PAYMENT,515.67,C67448365,0.0,0.0,M388666467,0.0,0.0,0
164,PAYMENT,8682.31,C914468229,198848.2,190165.89,M1413977168,0.0,0.0,0
254,CASH_OUT,48918.7,C834888154,614115.55,565196.85,C845346018,5242595.33,5291514.03,0
47,PAYMENT,4051.2,C1228874438,0.0,0.0,M9427041,0.0,0.0,0
186,CASH_IN,162050.09,C2081076615,32494.0,194544.09,C1597762012,64517.2,0.0,0
306,CASH_OUT,168790.95,C1653081977,6372.0,0.0,C1366213576,0.0,168790.95,0
378,PAYMENT,3311.97,C1747674520,44624.0,41312.03,M196257780,0.0,0.0,0
235,CASH_OUT,128111.52,C576246933,0.0,0.0,C669247646,2037221.97,2165333.49,0
207,PAYMENT,12981.94,C160691170,0.0,0.0,M1279099201,0.0,0.0,0
159,PAYMENT,8659.7,C1065679419,119031.37,110371.67,M1812941236,0.0,0.0,0
133,PAYMENT,24414.9,C259180959,320464.0,296049.1,M1450302240,0.0,0.0,0
399,CASH_OUT,265675.04,C1553265439,0.0,0.0,C731475137,295592.32,561267.36,0
163,CASH_IN,1339.64,C1335867356,825968.1,827307.74,C184482475,677976.68,676637.03,0
181,TRANSFER,762993.76,C467132491,11172.0,0.0,C642185232,0.0,762993.76,0
10,CASH_OUT,137073.88,C678079975,0.0,0.0,C124573125,619375.52,891777.67,0
158,PAYMENT,13112.23,C1613509798,40501.0,27388.77,M1439612236,0.0,0.0,0
184,PAYMENT,3836.06,C1141063705,0.0,0.0,M1358080274,0.0,0.0,0
42,PAYMENT,61.03,C173781193,0.0,0.0,M1297682563,0.0,0.0,0
229,CASH_OUT,196720.96,C383682794,0.0,0.0,C255175470,2343308.17,2540029.12,0
134,PAYMENT,2524.79,C1586631843,0.0,0.0,M663477437,0.0,0.0,0
40,CASH_OUT,487755.95,C415218981,0.0,0.0,C1253415153,2717584.99,3205340.94,0
307,CASH_OUT,100630.21,C1057325230,177.0,0.0,C1719902740,0.0,100630.21,0
35,CASH_OUT,300788.81,C180107800,23428.0,0.0,C638626258,0.0,300788.81,0
207,PAYMENT,29591.69,C1976231628,0.0,0.0,M566315640,0.0,0.0,0
179,DEBIT,2596.19,C150413429,14423.0,11826.81,C1375595586,313502.94,316099.13,0
19,PAYMENT,3922.08,C1437987620,0.0,0.0,M645504271,0.0,0.0,0
379,PAYMENT,13077.73,C855015947,479.0,0.0,M945168896,0.0,0.0,0
137,CASH_IN,65984.77,C1116194867,1091809.73,1157794.5,C182873567,3737552.8,3671568.03,0
357,CASH_IN,213538.28,C1694084876,3012220.33,3225758.61,C685314576,581559.45,368021.17,0
229,CASH_OUT,189697.13,C173161457,2704.0,0.0,C596358071,40877.21,230574.33,0
275,CASH_OUT,276141.37,C264290390,3919.0,0.0,C1653613374,0.0,276141.37,0
449,TRANSFER,256511.09,C197048018,0.0,0.0,C1756865861,679549.89,936060.98,0
354,PAYMENT,9632.79,C23707334,56264.0,46631.21,M777019358,0.0,0.0,0
185,CASH_IN,88563.0,C1731851203,20.0,88583.0,C1243554532,2289592.63,2201029.63,0
183,CASH_OUT,220047.3,C700615332,0.0,0.0,C2123104487,610080.48,830127.78,0
159,CASH_IN,2754.51,C778525328,13744982.74,13747737.25,C1246769065,71834.64,69080.13,0
261,CASH_IN,79293.07,C2030936523,30547.0,109840.07,C1605273548,881945.89,802652.82,0
201,CASH_OUT,155422.61,C1977877957,4139.0,0.0,C1172054473,1138877.35,1294299.97,0
132,CASH_OUT,4424.68,C707700557,5205.0,780.32,C932148838,7878.8,12303.48,0
333,PAYMENT,42731.68,C1282444860,1048.0,0.0,M1722262685,0.0,0.0,0
13,PAYMENT,23359.64,C1152007046,0.0,0.0,M1331195608,0.0,0.0,0
281,CASH_IN,200200.87,C1589333805,585028.19,785229.06,C1083901731,3314711.35,3114510.48,0
133,CASH_OUT,154864.47,C1332154018,0.0,0.0,C1066927674,3250784.82,3405649.29,0
253,CASH_IN,136130.61,C295001177,1092865.28,1228995.88,C34420378,9337901.77,9201771.16,0
185,CASH_IN,21521.81,C1635979244,6540175.33,6561697.14,C1607979033,42073.67,20551.86,0
305,CASH_IN,132274.12,C987375343,3001512.02,3133786.13,C1930989342,246009.98,113735.86,0
187,TRANSFER,601691.25,C3859038,0.0,0.0,C508479855,5783096.64,6384787.9,0
161,TRANSFER,1426108.77,C541705664,5572.0,0.0,C1370423976,1581591.42,3007700.19,0
232,CASH_OUT,175270.19,C526901363,20127.0,0.0,C431347008,0.0,175270.19,0
139,CASH_IN,170076.17,C1252822276,7039957.4,7210033.57,C904075137,3856492.54,3686416.37,0
402,CASH_OUT,173419.36,C2042796926,0.0,0.0,C421570898,369075.73,542495.09,0
325,CASH_IN,343108.75,C672682953,15835.0,358943.75,C1005806543,1661864.75,1318756.01,0
540,CASH_OUT,92172.24,C1989272459,23153.0,0.0,C1298488320,750862.74,843034.98,0
404,CASH_OUT,129167.61,C1659684989,0.0,0.0,C989450501,167585.55,296753.15,0
286,PAYMENT,4519.15,C1933647854,395.0,0.0,M1420732063,0.0,0.0,0
21,CASH_IN,112660.66,C1770527968,12341.0,125001.66,C1601979064,0.0,0.0,0
252,CASH_IN,11270.7,C475694960,5955217.86,5966488.56,C1035043890,1104326.64,1093055.94,0
22,PAYMENT,3720.02,C1577627739,31934.0,28213.98,M409787266,0.0,0.0,0
183,CASH_OUT,72561.71,C565991984,23372.0,0.0,C37421905,583634.33,656196.04,0
209,PAYMENT,4705.04,C308473576,203146.0,198440.96,M418037048,0.0,0.0,0
275,PAYMENT,15765.37,C1987144828,0.0,0.0,M1616253767,0.0,0.0,0
41,PAYMENT,8731.38,C1602672279,465904.0,457172.62,M4533513,0.0,0.0,0
202,TRANSFER,182011.96,C1553423257,15119.0,0.0,C1237165315,0.0,182011.96,0
282,CASH_IN,36341.52,C332443171,12040385.04,12076726.56,C1926031086,502589.69,466248.17,0
308,TRANSFER,569799.97,C1080524017,0.0,0.0,C1954270983,4184365.01,4754164.98,0
231,TRANSFER,371522.21,C1688088773,0.0,0.0,C1480353410,1767488.44,2139010.65,0
132,CASH_OUT,176579.67,C607419898,34409.0,0.0,C2073975230,66826.33,243406.0,0
370,CASH_OUT,47308.78,C93829835,0.0,0.0,C917138441,407134.39,454443.17,0
159,PAYMENT,17258.88,C970104573,25800.0,8541.12,M2048995033,0.0,0.0,0
426,CASH_IN,105630.13,C278096229,12457816.51,12563446.64,C1218690637,1561837.83,1456207.7,0
325,CASH_IN,394643.28,C879896179,67888.0,462531.28,C1921233909,0.0,0.0,0
93,CASH_OUT,7381.03,C640494004,0.0,0.0,C1743392590,846976.93,854357.96,0
279,CASH_IN,139630.47,C566682132,699204.0,838834.47,C153921256,184439.75,44809.27,0
402,TRANSFER,110896.85,C1873821062,0.0,0.0,C718606861,1376765.76,1487662.61,0
204,CASH_OUT,279670.49,C31133167,28539.0,0.0,C1336898097,2361210.55,2640881.04,0
36,TRANSFER,144509.12,C1963984632,58872.28,0.0,C1715093037,264883.63,528077.29,0
230,CASH_IN,322436.22,C1089307529,2212808.82,2535245.04,C83798472,483394.9,160958.69,0
358,PAYMENT,14481.93,C1276705702,26055.0,11573.07,M557612876,0.0,0.0,0
19,CASH_IN,234641.92,C654098980,4672652.98,4907294.91,C1179009026,257847.81,23205.89,0
405,CASH_IN,116370.44,C1121990061,181793.0,298163.44,C1539027583,0.0,0.0,0
256,PAYMENT,3854.32,C994053656,10499.0,6644.68,M471511831,0.0,0.0,0
250,CASH_IN,242537.92,C1150218632,150383.0,392920.92,C981798645,0.0,0.0,0
252,PAYMENT,41117.07,C214594749,106621.0,65503.93,M462325162,0.0,0.0,0
250,CASH_OUT,309187.11,C1758758603,5038.0,0.0,C789995759,579254.55,888441.66,0
37,CASH_OUT,211879.94,C629116515,0.0,0.0,C1168153455,5108891.2,5320771.15,0
187,CASH_OUT,284511.77,C1407533057,167.0,0.0,C1781023147,0.0,284511.77,0
326,PAYMENT,529.32,C2058469671,48489.0,47959.68,M858742809,0.0,0.0,0
204,CASH_OUT,30588.58,C1719672996,0.0,0.0,C655624275,296951.42,327540.01,0
185,CASH_IN,226522.9,C1824296258,4199165.16,4425688.06,C121131187,873871.04,647348.13,0
154,PAYMENT,7562.84,C1099347313,37981.1,30418.26,M2078131491,0.0,0.0,0
406,TRANSFER,273488.97,C1065497601,50095.12,0.0,C1350057877,329895.61,603384.58,0
569,CASH_OUT,273608.83,C1137193979,19826.0,0.0,C1324215177,0.0,273608.83,0
22,PAYMENT,14126.45,C905523384,228097.0,213970.55,M1406297938,0.0,0.0,0
354,CASH_OUT,40144.45,C1569550351,21630.0,0.0,C39123655,580212.46,620356.91,0
44,CASH_IN,90015.0,C320387001,6484165.0,6574180.0,C1912308965,216730.84,126715.84,0
138,TRANSFER,69235.07,C653938481,11881.0,0.0,C136653306,576804.05,767714.44,0
300,TRANSFER,1262926.45,C466397433,188939.0,0.0,C2142002387,0.0,1262926.45,0
228,PAYMENT,52820.55,C721145884,317656.74,264836.19,M749775133,0.0,0.0,0
380,CASH_OUT,157031.19,C267088691,50751.0,0.0,C603846668,3033519.26,3190550.45,0
251,PAYMENT,15519.56,C1354827190,0.0,0.0,M645043581,0.0,0.0,0
186,CASH_OUT,67369.51,C1377126136,0.0,0.0,C1637891934,117813.03,185182.54,0
184,CASH_IN,284770.97,C1105348555,20219.0,304989.97,C1029992406,10631158.53,10346387.56,0
379,CASH_IN,18025.19,C1606460307,2827506.2,2845531.39,C487626476,504157.73,486132.54,0
283,CASH_IN,154819.65,C1424972591,17322493.69,17477313.34,C622772681,2938750.78,2783931.13,0
43,TRANSFER,277138.71,C1832365704,0.0,0.0,C1258396154,576094.24,637299.63,0
207,TRANSFER,117342.16,C1412575619,12772.89,0.0,C452485529,314775.98,432118.14,0
232,CASH_OUT,367272.95,C180878848,41837.0,0.0,C1666395691,156292.4,523565.36,0
12,PAYMENT,415.76,C500694351,0.0,0.0,M1314743223,0.0,0.0,0
133,CASH_OUT,94172.16,C1729896441,1635.0,0.0,C1280618008,421570.97,515743.13,0
373,CASH_IN,533282.03,C2026890625,4192.0,537474.03,C1195545586,0.0,0.0,0
253,CASH_OUT,67942.65,C90478132,54400.0,0.0,C2009266443,45705.36,113648.01,0
373,CASH_IN,279923.26,C1556624890,13027887.31,13307810.57,C521216183,355414.04,75490.78,0
212,CASH_IN,19794.9,C1538823232,11211.0,31005.9,C350590528,315106.14,295311.24,0
302,CASH_OUT,157370.84,C1121305340,0.0,0.0,C1064854309,908472.97,1065843.81,0
139,CASH_OUT,42901.09,C1410930168,0.0,0.0,C701302470,656190.0,670169.01,0
259,CASH_IN,48468.47,C617216994,29958.0,78426.47,C1571857785,4831191.0,4782722.53,0
205,PAYMENT,2192.44,C1716007981,0.0,0.0,M1921036232,0.0,0.0,0
350,CASH_OUT,65126.36,C611528817,0.0,0.0,C2109967812,3582802.76,3647929.11,0
596,CASH_OUT,225912.89,C550215943,0.0,0.0,C1731655324,300487.34,526400.23,0
20,CASH_OUT,63624.04,C758971618,0.0,0.0,C786266534,807197.4,955658.39,0
24,CASH_IN,28637.82,C380755707,5921107.87,5949745.69,C535666913,4557475.58,4528837.76,0
251,CASH_IN,39832.75,C1623569098,68119.0,107951.75,C635571557,2186968.03,2147135.28,0
13,PAYMENT,13491.95,C1031599711,1079162.17,1065670.23,M1971460937,0.0,0.0,0
42,CASH_OUT,336288.26,C725660431,25965.0,0.0,C1781405457,0.0,336288.26,0
157,PAYMENT,4349.25,C9650260,0.0,0.0,M2139431912,0.0,0.0,0
188,PAYMENT,4708.33,C555364662,23627.49,18919.17,M287810868,0.0,0.0,0
687,CASH_IN,82735.84,C2127007952,2220721.26,2303457.1,C732605336,284897.97,202162.13,0
324,CASH_OUT,84640.63,C622375209,52226.0,0.0,C867049295,115993.27,200633.9,0
9,CASH_OUT,21987.64,C1363474033,1242.0,0.0,C1564588329,111687.21,133674.84,0
304,CASH_OUT,56300.06,C690324808,0.0,0.0,C823506742,391352.93,447652.99,0
351,TRANSFER,198166.0,C1189195721,0.0,0.0,C816164448,1081702.97,1279868.98,0
520,PAYMENT,11343.73,C1815696118,0.0,0.0,M1656358314,0.0,0.0,0
394,PAYMENT,14116.62,C638021973,29184.45,15067.84,M1655456423,0.0,0.0,0
379,CASH_OUT,639383.51,C568784396,0.0,0.0,C277354824,1016991.23,1656374.75,0
307,PAYMENT,5611.48,C1365249719,80561.0,74949.52,M1889300273,0.0,0.0,0
46,PAYMENT,5018.23,C1963900732,4040.0,0.0,M1473290374,0.0,0.0,0
13,CASH_OUT,510893.96,C1684958405,1099992.09,589098.13,C1531852312,703130.05,1233615.79,0
163,CASH_OUT,334751.71,C178746341,93588.0,0.0,C1708039374,642044.13,976795.84,0
369,PAYMENT,1146.5,C680865497,0.0,0.0,M626507278,0.0,0.0,0
16,PAYMENT,5280.42,C1547757946,19563.0,14282.58,M1697617491,0.0,0.0,0
275,CASH_OUT,256576.13,C2122756078,0.0,0.0,C202060233,393939.46,650515.59,0
156,PAYMENT,29651.08,C617551024,10338.0,0.0,M1314760643,0.0,0.0,0
405,PAYMENT,14278.53,C506460006,22236.0,7957.47,M9100974,0.0,0.0,0
522,CASH_IN,115240.02,C564060438,74453.52,189693.53,C451986573,453172.45,337932.43,0
280,PAYMENT,320.35,C673263565,124400.0,124079.65,M982148664,0.0,0.0,0
302,CASH_OUT,61511.69,C125901265,11052.0,0.0,C58594024,0.0,61511.69,0
212,PAYMENT,10225.88,C1781194513,9817.03,0.0,M2075099076,0.0,0.0,0
323,TRANSFER,838939.57,C774096572,0.0,0.0,C762492906,1182582.47,2021522.04,0
377,PAYMENT,11051.65,C940384152,149749.84,138698.19,M86088200,0.0,0.0,0
229,CASH_OUT,189918.63,C450083415,724.0,0.0,C40005388,0.0,189918.63,0
325,CASH_OUT,432702.26,C2120194830,43905.0,0.0,C395790413,3404704.33,3837406.59,0
154,PAYMENT,7859.64,C1959269568,236930.73,229071.09,M602717845,0.0,0.0,0
212,PAYMENT,11169.53,C292149665,0.0,0.0,M1713077582,0.0,0.0,0
402,TRANSFER,495878.75,C779706158,199748.0,0.0,C1918370691,85572.87,581451.62,0
232,PAYMENT,4084.13,C1807207439,0.0,0.0,M1854112142,0.0,0.0,0
36,PAYMENT,16086.17,C1447982451,20880.0,4793.83,M999358090,0.0,0.0,0
306,PAYMENT,17338.81,C751224425,40824.0,23485.19,M792406841,0.0,0.0,0
